ID,Age,Income,Debt,CreditScore,EmploymentYears,EducationLevel,Default
307107,22,52155,42229,658,0,High School,0
76241,48,35096,71343,734,30,PhD,0
56951,49,79231,87504,844,6,PhD,1
539904,40,171211,59880,439,23,PhD,0
43586,59,92900,71661,319,30,Bachelor,0
557370,30,28937,11708,609,14,Bachelor,0
386553,37,69030,21333,435,20,Master,1
990371,55,102523,62340,532,13,Bachelor,0
379086,55,77938,43204,383,28,PhD,0
831225,53,143013,42610,699,21,High School,0
962242,59,64048,40797,437,2,Master,0
980382,54,43401,29277,812,19,High School,0
308360,24,195742,87785,546,1,Bachelor,0
543564,22,110974,73255,313,11,Master,0
617803,30,72627,13441,480,2,High School,1
376002,57,58918,49572,593,25,Bachelor,1
510757,39,164617,35693,772,16,Bachelor,0
99495,51,63300,49191,340,19,High School,0
792798,62,163620,56265,648,0,PhD,0
100550,46,128524,61463,344,28,Master,0
518733,61,105183,81865,609,11,High School,1
524383,57,85618,33071,350,26,High School,0
841767,19,96340,84626,773,19,Master,1
16448,54,160642,11844,518,18,Master,1
958426,50,196788,14626,810,9,High School,0
86978,51,160288,8682,764,15,High School,0
413508,34,130479,53142,581,6,High School,0
851480,37,80153,58942,436,27,High School,1
174055,22,51594,8862,501,4,High School,0
372414,43,110089,89489,824,15,Bachelor,0
883574,60,24900,11066,424,29,PhD,0
729386,18,116009,14963,849,22,Master,0
679122,61,142416,51753,625,15,Master,0
478368,40,176748,63911,552,24,PhD,0
607704,24,170496,12228,595,29,PhD,0
253018,56,30628,94928,623,25,PhD,0
455560,34,124858,13694,394,5,Master,0
361204,23,22664,62164,737,18,Master,0
382065,45,132136,98712,698,4,High School,0
469173,40,108067,98259,514,4,Master,0
949214,30,31042,73955,513,29,Bachelor,0
591927,26,157256,15005,488,14,Bachelor,1
236301,18,72197,32180,400,15,Bachelor,0
247323,63,159260,74178,320,2,High School,0
404405,65,181055,63522,554,16,High School,1
347705,42,167350,94845,510,11,High School,0
391553,39,101273,49235,513,10,Master,1
392708,25,70245,7912,496,18,Master,0
707958,29,136647,83176,599,22,Bachelor,0
41258,61,54392,83532,579,13,High School,0
862344,41,142990,61505,836,18,High School,0
822782,45,182275,20805,602,22,PhD,0
897104,65,162268,75476,685,4,Master,0
805648,30,173250,85976,642,27,Master,0
131203,50,143037,33761,414,6,Master,0
333409,46,120926,51434,821,5,High School,0
801254,47,53479,67834,440,15,High School,0
675661,46,113842,59432,799,24,PhD,1
18888,33,34854,67479,431,10,Bachelor,0
133504,51,174873,89934,766,6,PhD,0
823034,56,159311,6113,688,17,High School,0
496229,41,186996,43125,759,27,High School,0
989843,59,33914,24573,708,10,Master,0
126853,23,36766,51347,773,9,Bachelor,1
802984,33,163497,94812,650,23,High School,0
509641,31,154735,95423,421,28,High School,0
595514,34,181286,86000,412,25,High School,0
132088,60,86703,75097,560,16,High School,0
727224,41,47169,66689,550,0,High School,0
973119,25,131938,16320,403,20,PhD,0
334852,63,129349,84201,376,19,PhD,0
59064,49,87978,44229,484,9,Master,0
499447,59,154496,13984,373,27,PhD,0
124428,60,108723,28213,649,22,PhD,0
67311,62,59032,57209,509,11,PhD,1
390354,51,140613,68578,534,29,PhD,1
822015,33,43604,79024,450,14,Master,0
256367,37,32844,49244,503,9,High School,0
406075,63,48274,23824,481,23,Master,0
566822,25,36446,31552,552,29,Bachelor,0
710959,51,152282,63402,475,4,PhD,1
848818,31,72960,69977,567,3,Bachelor,0
939099,34,77424,23013,744,20,High School,0
234615,61,130967,52970,529,26,High School,1
742653,49,178855,93399,333,0,PhD,1
829589,21,133061,98594,773,7,PhD,0
27020,43,115029,13652,403,5,PhD,0
312643,27,188918,25173,485,25,PhD,0
519246,29,186471,76921,501,2,PhD,1
547417,56,47853,57707,355,15,PhD,0
334264,27,196200,13678,542,14,High School,1
333467,25,63346,27436,379,28,Master,0
350765,26,29777,81432,518,19,Bachelor,0
545044,43,96090,47641,436,17,PhD,0
701150,38,86640,81424,754,4,Master,0
388171,29,154643,42446,544,25,PhD,0
349299,62,116279,53063,355,4,Master,0
864208,56,37301,33692,650,22,High School,0
770928,61,155875,41674,693,25,Master,0
32243,46,40878,28233,829,10,Bachelor,0
193729,19,63364,40319,492,25,Bachelor,1
92231,53,161298,36293,549,5,Master,1
473437,45,148227,54230,407,11,Master,0
795868,26,153199,85271,393,9,Master,0
24189,48,182637,54874,313,5,Master,0
328565,47,64759,90569,598,18,PhD,0
296361,49,188416,83748,814,28,High School,1
117386,23,124050,68330,398,6,High School,0
390288,29,139419,98849,566,18,Bachelor,0
12118,44,129297,33639,754,20,Master,1
755348,52,148024,13594,483,8,Master,0
988161,57,65771,91693,491,7,High School,0
81825,61,55751,22879,806,8,Master,0
189734,40,43521,89468,366,3,Master,0
357428,29,173169,77140,511,15,High School,0
401720,48,71231,28383,810,7,Master,0
684202,33,20463,60289,692,28,High School,1
461227,46,112551,41662,388,10,PhD,0
207149,19,144210,64492,535,24,High School,0
912429,51,113061,91158,648,23,PhD,0
727536,54,75575,84991,570,9,Master,0
650275,54,115624,21109,381,6,Master,0
699311,34,163251,76005,792,2,Bachelor,0
674030,55,39647,39005,587,22,Master,0
540047,64,169322,81552,587,15,PhD,0
403694,36,65830,58217,431,18,PhD,0
142323,57,128446,45243,638,2,High School,0
541639,62,156225,33240,344,23,High School,0
889403,25,108699,29240,349,14,Bachelor,0
88791,20,165847,35295,480,21,High School,0
501049,20,91813,58075,472,1,PhD,1
510352,20,153271,23965,712,18,High School,0
905036,33,173271,35891,731,0,High School,0
520420,28,169462,95956,400,11,Master,0
982883,53,199966,98918,795,1,PhD,0
539928,60,131848,62169,668,10,High School,0
241883,40,115597,6474,384,18,Bachelor,0
807106,45,95170,35781,554,4,PhD,0
33969,24,89920,33980,304,10,Master,0
508446,26,27669,52658,662,10,High School,0
654904,19,186960,64755,680,7,Bachelor,1
667616,48,123316,51109,784,26,Master,0
653559,47,122892,46558,512,12,Bachelor,0
401663,58,152375,10886,768,29,PhD,0
53610,52,36557,46611,671,27,Master,0
205603,59,141827,60839,633,1,High School,0
551865,31,153810,65421,321,5,PhD,0
906439,35,34509,57131,330,19,High School,0
318083,29,63257,68089,562,14,PhD,1
432453,45,122444,41031,382,4,Bachelor,0
888220,62,87084,59948,720,6,High School,0
212051,27,113827,97482,786,25,Master,0
163259,22,43529,42239,790,5,Master,0
930938,54,104026,60591,609,4,Bachelor,0
774661,46,122803,30284,597,3,High School,0
761874,18,127452,91948,510,9,Bachelor,0
807016,30,165985,70471,310,21,PhD,0
784118,54,141952,59657,551,2,Master,0
350659,53,122308,34740,528,11,Master,0
120105,45,53484,38859,750,18,High School,0
713030,41,82237,76938,699,20,Bachelor,1
795101,38,192188,28946,618,14,High School,0
928026,25,40475,92892,725,4,Master,1
918516,64,113721,28799,792,7,Master,1
402668,42,179311,20413,429,23,High School,0
94614,56,49249,28021,675,17,High School,0
613834,40,96004,44618,512,9,High School,0
830776,27,134443,5737,755,2,High School,0
715242,61,172893,89376,387,17,Master,0
498744,24,23084,51317,778,0,Bachelor,1
987209,50,180101,79212,378,0,High School,1
464276,34,155965,10499,408,3,Bachelor,1
373993,41,180692,19465,561,10,High School,0
490265,24,78661,38586,814,7,PhD,1
392637,60,130492,73225,822,25,Master,0
226795,18,191354,80075,533,29,High School,0
981746,30,146987,73249,747,0,Master,0
822604,41,61998,16623,570,5,Bachelor,0
494654,20,62422,63185,774,2,Bachelor,0
517868,59,195578,97230,347,21,Master,0
382389,36,48227,60396,422,23,High School,1
401807,45,27247,62167,773,9,Master,0
859166,35,107288,80204,482,13,High School,0
489816,51,149930,80986,375,5,PhD,0
864883,50,60321,68520,794,5,Bachelor,0
623482,64,50388,51460,760,5,PhD,0
409415,21,153672,71700,723,14,Bachelor,0
278158,46,189020,57510,348,26,Master,1
563143,63,72358,10327,782,25,Master,0
229343,58,149070,38525,683,4,Master,0
17638,29,107694,65740,361,14,Master,0
105542,52,39467,56124,551,17,Bachelor,0
961500,29,170497,80845,609,13,High School,1
296223,22,197669,42091,755,8,Master,0
646010,42,66887,47836,581,20,Bachelor,0
678648,52,88544,15843,615,12,Bachelor,0
234789,45,29711,8000,635,6,High School,0
367770,62,69889,70676,730,6,High School,0
609656,29,178687,94718,489,10,High School,0
429093,21,115673,74602,544,0,Master,0
716424,46,38306,59851,655,8,High School,0
649754,19,123539,83238,523,26,High School,0
755070,39,23037,90863,449,7,High School,1
945012,49,60585,15208,367,25,High School,0
218484,48,109476,95837,393,29,PhD,0
285700,31,100542,22129,447,13,Bachelor,1
763175,50,46372,70745,727,10,Bachelor,0
190295,46,53154,58616,546,27,High School,0
893144,54,161724,6520,672,22,PhD,0
812057,51,131538,30957,799,12,High School,0
40613,52,53291,44263,502,13,Master,0
57106,62,63521,31407,491,6,PhD,1
827186,43,42368,6934,838,16,High School,0
596736,34,126490,81265,474,18,Master,0
729586,54,160135,81454,594,20,Master,0
147547,24,32341,20186,371,23,Bachelor,0
374976,64,147417,97925,454,13,Bachelor,0
422680,53,90326,29374,695,12,Master,0
915119,44,65429,82498,759,11,High School,0
954442,28,189825,53134,482,6,Bachelor,0
291130,21,152827,65265,829,16,Bachelor,0
285528,20,50497,6637,814,21,PhD,0
835366,43,153867,77345,759,15,High School,0
653168,26,74331,54294,837,4,PhD,0
655679,24,91184,22795,507,16,Bachelor,0
626248,30,95498,97752,441,25,Master,0
725129,61,22788,17880,745,1,Bachelor,0
402669,35,147928,98171,605,20,PhD,0
889523,51,63296,5719,776,12,Bachelor,0
426568,36,112806,97891,637,2,PhD,0
17609,20,89402,8423,683,4,PhD,0
737143,44,145417,66917,321,27,PhD,0
93225,33,175203,63811,643,20,PhD,0
368206,52,152878,59693,743,29,Bachelor,1
786952,50,170649,43169,300,29,Master,1
1174,34,100664,54849,684,18,High School,0
764696,42,114312,11471,304,9,Bachelor,1
112711,36,112775,38780,548,11,PhD,0
434080,59,21908,21737,770,18,Bachelor,0
628709,40,133777,40367,440,27,High School,1
582658,47,153483,35747,439,25,PhD,1
406228,51,114020,96750,527,9,PhD,0
693830,29,108366,81933,347,29,High School,1
277193,61,124415,91052,459,17,Bachelor,0
451713,36,196027,63986,821,24,Bachelor,0
546966,31,166329,86583,797,30,Bachelor,1
899803,51,145130,43580,711,4,PhD,0
577644,60,123856,96244,839,22,PhD,0
814311,43,51948,16282,629,7,High School,0
453913,36,116404,60796,475,27,High School,0
740501,53,27702,13516,511,29,High School,0
474772,18,97050,23758,783,14,High School,1
603478,41,125115,25787,773,2,PhD,0
401034,54,120337,45272,506,25,Master,0
638009,26,91107,12050,762,6,Master,1
640665,44,168755,55767,725,27,PhD,0
315800,18,21091,26859,464,21,High School,0
440499,24,167362,30173,801,23,Master,0
633206,22,178973,12826,382,12,PhD,0
776223,28,169763,84368,577,30,Master,0
192475,65,183816,57755,812,3,PhD,1
688500,26,152910,96881,700,1,High School,0
961883,52,57623,53251,559,27,PhD,0
739951,50,172834,55884,753,12,PhD,1
731279,53,76942,60976,560,22,Bachelor,0
907580,19,164704,16727,628,15,High School,1
691495,62,191315,28836,802,3,High School,0
312503,29,130211,48692,703,2,High School,1
393488,60,189538,94262,772,3,Bachelor,0
479889,52,55202,42857,397,24,PhD,1
815500,54,144979,42945,423,10,PhD,0
961873,50,32670,99582,453,16,Master,0
174810,38,182205,36611,389,13,Master,0
567490,18,45012,66585,637,26,PhD,0
363411,52,121049,41489,338,21,Master,0
739664,36,42318,61164,632,20,Bachelor,1
479122,38,45162,66712,728,11,Bachelor,0
184824,39,184989,79556,538,26,High School,0
590087,27,186149,13045,331,5,High School,0
187640,48,161796,6583,644,4,Master,0
344664,60,151643,64533,697,5,Master,0
646600,33,92024,62341,420,24,PhD,0
253255,32,131245,90299,429,29,Bachelor,0
586156,19,197859,19722,625,16,Bachelor,0
910375,62,150431,67056,333,20,PhD,1
474227,56,137200,57581,713,10,Master,0
936151,31,45990,98785,742,21,PhD,0
977129,60,191885,94257,307,9,Bachelor,1
739671,38,100051,88725,612,4,High School,0
131660,39,38416,65058,414,22,PhD,0
245673,61,110100,6229,517,14,High School,0
728158,60,50455,43795,784,6,Bachelor,1
31059,22,77813,70074,503,5,Bachelor,1
479906,22,130329,43798,418,4,Bachelor,0
311542,64,102727,16567,505,9,Bachelor,0
957396,43,138679,86133,421,24,PhD,0
708940,35,171068,20189,612,21,Master,0
716948,27,81095,57875,544,11,High School,0
111494,56,38211,64131,361,12,Master,0
515989,62,124570,49337,463,10,Bachelor,0
186378,23,194034,40157,568,13,Bachelor,0
816306,18,54724,14426,831,14,PhD,0
679287,27,159361,94943,356,28,Bachelor,0
999622,32,153803,33473,326,29,High School,0
545466,33,180035,90177,808,19,PhD,0
134103,58,49805,27063,540,4,PhD,0
39644,36,29192,18397,699,21,PhD,0
195355,46,44124,9621,626,9,Bachelor,0
417467,22,61621,5881,628,27,PhD,0
200944,41,181965,73967,599,30,Master,0
399753,54,160483,93419,432,20,Bachelor,0
924833,64,161672,32817,318,8,High School,0
242725,28,158450,62924,622,5,High School,0
82989,44,67692,22306,727,20,High School,0
150802,36,73576,67593,673,25,High School,0
38245,27,127311,5485,444,20,High School,0
293880,23,114526,48014,597,4,Master,0
104821,30,187937,83916,727,27,PhD,0
147594,63,155334,76942,551,17,PhD,0
532816,63,149553,66498,803,30,Master,0
890096,27,141940,82630,392,25,Master,0
48799,24,111399,98247,395,19,PhD,0
324685,30,41713,68269,317,28,High School,0
321220,29,89323,75619,382,20,High School,0
380235,56,166873,55593,757,2,High School,0
6270,44,89143,45863,812,30,PhD,0
349502,57,125306,38136,406,7,PhD,0
131204,50,184965,37334,550,25,Master,1
300498,47,169413,99018,415,13,High School,0
753934,61,90621,41531,332,27,PhD,0
100159,31,82953,63687,386,4,Master,0
278723,39,49538,5194,335,5,High School,1
994242,18,126259,68165,630,12,Bachelor,0
468629,64,74660,76896,775,12,PhD,0
599292,43,148870,48071,566,1,PhD,0
392214,55,64068,93587,628,29,PhD,0
137401,36,145487,70018,318,4,Master,0
891607,29,132261,38098,614,19,PhD,1
371032,33,111100,22776,728,11,Bachelor,1
609628,32,197684,64554,637,7,Master,0
348416,60,46234,53202,574,9,High School,0
653067,62,56340,44620,317,1,Master,1
873363,54,39961,8453,440,6,High School,1
934158,38,23666,36817,423,21,Bachelor,0
934457,41,168660,88593,633,11,Bachelor,1
79310,57,154733,31958,323,19,Master,0
762886,47,119442,50081,649,17,PhD,1
738048,59,118713,32129,619,21,PhD,0
761435,41,75835,63879,843,18,Bachelor,0
238328,51,68586,95589,665,21,PhD,0
478240,23,97250,76949,496,21,Bachelor,0
492591,25,91852,71514,621,7,Bachelor,0
184691,30,27645,21653,543,7,High School,0
554968,32,101838,27034,653,21,High School,1
286985,52,172264,31891,682,5,Bachelor,0
564150,39,38400,24912,300,10,Master,0
179798,20,58285,45462,304,0,Bachelor,1
450029,49,189904,21724,823,11,PhD,0
181298,23,164631,78399,487,0,High School,0
626376,49,56562,35035,413,12,Master,0
861963,52,64694,23442,508,21,Bachelor,0
113102,40,27622,33103,688,13,Bachelor,0
251221,56,130860,26381,843,5,PhD,0
515806,49,145915,37336,782,21,Master,0
542749,45,35152,31870,842,1,Bachelor,0
922638,23,28399,56144,324,7,Bachelor,0
99155,46,136666,17126,337,6,High School,0
341091,20,118939,72926,320,12,High School,0
388043,41,28729,54783,683,17,PhD,0
952608,19,120411,36604,543,21,Master,0
410701,62,33153,9136,700,15,PhD,1
623352,64,116031,50734,338,21,High School,0
436134,38,86858,16040,732,19,PhD,0
877391,27,101125,37998,403,22,High School,0
261860,31,51078,95457,425,3,High School,0
326882,31,62372,42180,553,16,Master,1
69129,58,93763,96589,537,4,Master,0
297105,28,176344,51252,361,11,Master,0
967347,50,21738,31446,492,22,Master,0
249524,41,61039,13640,575,6,Bachelor,1
28493,45,89199,88915,688,1,High School,0
7130,41,79731,15923,690,6,Bachelor,0
395601,60,126246,25351,792,15,PhD,0
410010,62,121996,7553,462,22,PhD,1
250640,51,105817,22188,416,21,High School,0
996367,45,83160,12702,351,19,Bachelor,0
125508,19,49073,72095,433,30,Bachelor,0
349494,57,49490,56080,655,14,Bachelor,0
131042,35,49463,80950,687,30,PhD,0
114816,45,148423,34212,305,7,Master,0
816416,61,140373,93815,792,1,High School,0
274725,53,159533,47783,422,9,PhD,0
162122,41,122336,25962,701,24,Master,0
173191,59,135656,28560,592,29,Bachelor,1
233728,51,150001,59178,487,17,PhD,0
31120,47,110012,22739,811,15,Master,0
450806,51,156886,41241,789,3,PhD,1
280584,52,68253,57026,322,27,High School,0
6797,50,80320,53445,781,1,PhD,0
933051,60,55220,98508,550,22,High School,0
254021,33,73770,95701,822,27,PhD,0
206754,47,76950,51328,353,2,Master,0
328825,39,128851,48740,711,22,Master,0
997164,60,126602,47464,327,9,Bachelor,0
232198,53,176571,56230,595,17,Bachelor,0
179333,48,186364,87211,496,15,Bachelor,0
43499,61,193694,11969,807,30,Bachelor,0
868125,30,117519,19964,519,16,PhD,0
957555,54,116127,38158,776,10,Master,0
430248,41,60569,83026,394,9,Master,1
332972,31,81006,41744,459,21,Bachelor,0
37665,22,147294,98933,354,10,PhD,0
662308,65,58699,64669,661,20,Bachelor,0
291653,36,31813,36493,337,0,High School,0
386281,25,61878,40453,506,7,Bachelor,0
394177,42,45886,90233,787,5,Bachelor,0
196137,25,142868,37767,591,26,Bachelor,0
622320,23,94182,33158,772,3,High School,0
140797,34,45430,54161,718,15,Master,0
715912,59,167094,49615,795,28,Master,0
367158,39,56755,16846,453,13,PhD,0
620673,34,49005,15789,529,11,High School,0
509900,40,192432,96459,375,3,Master,0
940248,21,115570,68572,799,12,PhD,0
40431,25,33467,25932,770,13,PhD,1
410258,38,175914,47577,749,20,Master,0
202423,61,122748,33354,774,22,Bachelor,0
918417,27,185720,82868,353,25,PhD,0
704262,34,67143,14337,596,21,Master,0
526731,29,31703,11698,780,30,Bachelor,0
794753,49,143812,14994,516,8,High School,0
658851,21,85586,39606,790,30,High School,0
894290,51,103959,20091,669,26,Bachelor,0
263880,34,28091,61155,556,9,Bachelor,1
234618,26,45042,45607,532,21,Bachelor,0
316321,64,168205,42004,822,4,Master,0
114783,59,121304,82102,700,9,High School,0
14258,49,166288,15331,543,26,High School,0
482774,65,105142,62434,796,26,PhD,0
447372,27,169575,99593,649,24,High School,0
627568,18,66734,23738,686,5,PhD,0
483072,49,166921,71046,474,6,Bachelor,0
264313,40,39538,65619,420,28,PhD,1
399860,55,20445,49929,659,1,Bachelor,0
320100,29,104540,68461,357,7,Master,0
532420,38,143303,32632,843,29,PhD,0
348209,23,56795,65826,368,24,PhD,0
167621,36,67439,75901,746,19,Master,0
211454,40,46696,71726,461,2,Bachelor,0
414047,57,125719,31918,469,16,PhD,0
115557,31,79582,23019,523,5,High School,0
42373,34,50790,6606,731,22,PhD,0
910374,26,23824,57842,503,12,Master,0
259392,31,190540,34061,491,15,High School,1
451515,54,33592,99025,658,18,Master,0
438643,52,195587,88171,701,24,Master,0
742792,57,49503,42943,647,22,Master,0
984489,20,195682,62843,594,14,High School,0
257533,33,61387,54362,752,21,High School,0
